CorsikaId px py pz x y z shower_id prm_id prm_energy prm_theta prm_phi
0001 -1.49590e-05 +7.81796e-03 +1.22485e-02 -2.71368e+03 -3.56045e+03 +2.19843e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
0001 +2.95655e-06 +1.83360e-04 +2.87146e-04 -2.71336e+03 -3.56039e+03 +2.19843e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
0001 +6.18192e-06 +6.01086e-04 +9.80222e-04 -2.71334e+03 -3.56075e+03 +2.19843e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
0002 +3.63209e-04 +6.39663e-02 +1.14110e-01 -2.71335e+03 -3.56098e+03 +2.19843e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
0003 -5.96059e-03 +1.66759e-01 +2.71932e-01 -2.71516e+03 -3.56077e+03 +2.19843e+03 00000011 0703 +5.15416e+01 +42.984 +006.334
0005 +2.06825e+00 -2.25865e-01 +1.10931e+00 +2.15271e+04 +3.13814e+03 +2.16287e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0006 +1.31279e+00 -2.99057e-01 +8.01725e-01 +9.46247e+03 -5.88098e+03 +2.19026e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0001 +2.13549e-04 -7.66041e-04 +5.70730e-04 -1.16633e+03 +2.35447e+03 +2.19946e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0001 +5.42969e-04 +1.90812e-05 +6.82843e-04 -1.15368e+03 +2.38890e+03 +2.19945e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0001 +9.64100e-05 +2.78907e-06 +1.10143e-04 -1.15344e+03 +2.38896e+03 +2.19945e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0003 +5.82919e-03 -2.16468e-04 +6.86751e-03 -1.15394e+03 +2.38928e+03 +2.19945e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0001 +1.06835e-03 -4.36951e-05 +1.64130e-03 +1.00471e+03 -4.13094e+03 +2.19858e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0001 +3.59749e-03 -1.54670e-03 +1.82125e-03 +3.52149e+03 -3.93284e+03 +2.19781e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0001 +5.10246e-03 -1.23436e-03 +2.79506e-03 +3.76386e+03 -3.58354e+03 +2.19788e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0006 +5.55756e+00 -1.58197e+00 +3.82630e+00 +2.26457e+03 -2.50235e+03 +2.19911e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0001 +4.60045e-03 -4.32876e-05 +7.63416e-03 -5.51835e+02 +1.44964e+01 +2.19998e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0013 -2.44234e-01 -3.50722e-02 +3.78424e-01 -1.07348e+03 -2.00573e+03 +2.19959e+03 00000012 0703 +2.25179e+02 +53.553 -012.777
0005 +8.41663e-01 +1.05854e+00 +1.29066e+00 -1.88172e+03 -4.55763e+03 +2.19809e+03 00000013 0703 +1.85053e+02 +52.048 +054.567
0006 +2.24916e+00 +2.96851e+00 +2.76905e+00 -1.67710e+03 -2.32246e+03 +2.19936e+03 00000013 0703 +1.85053e+02 +52.048 +054.567
0005 -1.69384e-01 +3.98166e-01 +1.46729e+00 -2.77307e+03 -4.80799e+03 +2.19758e+03 00000014 0703 +6.04670e+01 +25.845 +083.807
0001 -8.95586e-04 -5.81893e-04 +7.15430e-04 -7.00782e+03 +4.33354e+03 +2.19467e+03 00000015 0703 +9.14343e+01 +44.686 -079.575
0001 +2.41542e-03 +1.61502e-03 +8.40813e-03 -8.07822e+03 -1.56025e+04 +2.17578e+03 00000016 0703 +3.47556e+01 +47.423 +061.604
0001 +1.73797e-02 -4.80764e-03 +2.28168e-02 +7.85489e+03 -7.14812e+03 +2.19115e+03 00000017 0703 +2.74947e+01 +24.592 -007.604
0001 +1.40494e-03 +7.92324e-04 +5.11527e-03 -1.48568e+03 -7.75287e+03 +2.19511e+03 00000018 0703 +6.56013e+01 +34.941 +086.298
0013 +1.37391e-01 -1.35210e-01 +3.30084e-01 +5.25018e+03 -1.11897e+04 +2.18801e+03 00000019 0703 +2.08296e+01 +09.176 +062.714
0013 +2.19679e-01 -2.22252e-01 +4.51123e-01 +8.50289e+02 -6.85091e+03 +2.19626e+03 00000020 0703 +2.39400e+01 +08.179 -005.392
0001 +1.22703e-03 -2.27253e-02 +2.79711e-02 -1.43847e+03 +1.74314e+02 +2.19984e+03 00000021 0703 +7.11099e+01 +43.423 -056.145
