Tabla para CorsikaId 1:
       CorsikaId            px            py        pz             x              y            z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
214            1 -1.386350e-04  1.962520e-05  0.000079  -12398.10000  -28822.500000   2122.77000         69     703    271.8210     76.722   74.560
215            1  2.848440e-03 -5.566920e-03  0.006862    1539.29000    1710.200000   2199.58000         70     703    239.9930     74.199  -65.040
216            1  4.813770e-04 -2.219270e-04  0.001110    2567.94000     888.709000   2199.42000         70     703    239.9930     74.199  -65.040
217            1  3.243720e-05 -4.308210e-05  0.000039    1717.28000     527.213000   2199.75000         70     703    239.9930     74.199  -65.040
219            1  7.101180e-05  8.892010e-05  0.000449   14691.60000  -41678.300000   2046.79000         72     703    240.2950     76.822  115.068
220            1 -1.568730e-02  3.373690e-02  0.018931   14632.60000  -42076.700000   2044.31000         72     703    240.2950     76.822  115.068
221            1 -3.510310e-02  7.608060e-02  0.039572   14613.30000  -42030.200000   2044.66000         72     703    240.2950     76.822  115.068
222            1 -1.148820e-04  2.569680e-04  0.000103   15072.60000  -42225.700000   2042.30000         72     703    240.2950     76.822  115.068
223            1 -2.978660e-03  5.380770e-03  0.003414   14597.20000  -42095.000000   2044.27000         72     703    240.2950     76.822  115.068
224            1  4.461260e-04  8.146160e-04  0.000089   14747.60000  -41713.100000   2046.44000         72     703    240.2950     76.822  115.068
225            1 -3.813010e-03  7.913530e-03  0.005420   14544.30000  -41986.400000   2045.11000         72     703    240.2950     76.822  115.068
226            1 -7.749090e-05  6.549080e-04  0.000272   14530.90000  -41924.500000   2045.55000         72     703    240.2950     76.822  115.068
227            1 -9.076300e-05  1.995410e-04  0.000138   14525.70000  -41938.600000   2045.47000         72     703    240.2950     76.822  115.068
228            1 -9.777040e-05  1.568400e-04  0.000107   14523.40000  -41937.000000   2045.48000         72     703    240.2950     76.822  115.068
231            1 -1.920730e-04  8.513540e-04  0.001086   14565.30000  -41946.700000   2045.32000         72     703    240.2950     76.822  115.068
232            1 -1.938750e-03  4.496100e-03  0.003483   14718.60000  -42362.500000   2042.22000         72     703    240.2950     76.822  115.068
233            1 -3.715530e-03  4.539780e-03  0.002231   14394.10000  -41999.900000   2045.36000         72     703    240.2950     76.822  115.068
234            1 -4.811970e-03  1.477880e-02  0.013206   14412.00000  -42012.000000   2045.24000         72     703    240.2950     76.822  115.068
235            1 -4.552210e-05  7.188000e-05  0.000038   14384.10000  -41978.900000   2045.52000         72     703    240.2950     76.822  115.068
236            1 -2.255870e-04  4.246860e-04  0.000315   14394.90000  -41990.400000   2045.42000         72     703    240.2950     76.822  115.068
237            1 -2.570000e-03  3.841100e-03  0.003563   14394.80000  -41991.900000   2045.41000         72     703    240.2950     76.822  115.068
239            1 -9.540930e-04  9.284750e-03  0.003757   14796.70000  -41860.600000   2045.35000         72     703    240.2950     76.822  115.068
240            1 -3.784850e-03  1.083350e-02  0.003340   14543.40000  -41747.400000   2046.68000         72     703    240.2950     76.822  115.068
241            1 -8.563170e-05  8.956250e-05  0.000046   14847.30000  -42169.900000   2043.20000         72     703    240.2950     76.822  115.068
