Tabla para CorsikaId 2:
        CorsikaId            px        py        pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
3514            2  3.988730e-04 -0.000782  0.003282   -181.998000  -1107.290000  2199.90        264     703   1076.0000     24.359 -110.059
3623            2 -2.443400e-02 -0.081754  0.197206   -771.942000   -715.053000  2199.91        264     703   1076.0000     24.359 -110.059
3646            2 -5.226420e-04  0.000708  0.001837   -442.061000   -387.736000  2199.97        264     703   1076.0000     24.359 -110.059
3649            2 -2.999880e-03 -0.007640  0.016172   -393.066000   -384.048000  2199.98        264     703   1076.0000     24.359 -110.059
3656            2 -1.416440e-03 -0.000290  0.001722   -553.362000   -443.524000  2199.96        264     703   1076.0000     24.359 -110.059
3667            2 -2.812990e-02 -0.020504  0.108791   -432.306000   -211.825000  2199.98        264     703   1076.0000     24.359 -110.059
3728            2 -1.092700e-04 -0.001443  0.006644    484.614000   -184.156000  2199.98        264     703   1076.0000     24.359 -110.059
3736            2  4.352280e-04 -0.001599  0.001094   -915.582000   -761.044000  2199.89        264     703   1076.0000     24.359 -110.059
3766            2  2.005260e-03  0.001513  0.002350  -1297.520000  -1812.090000  2199.61        269     703    645.2840     43.490   14.776
3817            2  9.978720e-03  0.003098  0.006153    141.168000   -153.203000  2200.00        269     703    645.2840     43.490   14.776
3818            2  4.008980e-02  0.012299  0.027866    140.682000   -153.726000  2200.00        269     703    645.2840     43.490   14.776
3889            2  8.384150e-03  0.020763  0.050574     56.282600  -1252.500000  2199.88        271     703    105.3180     17.276   74.450
3916            2  2.578320e-03 -0.007193  0.020234   2901.930000   2009.990000  2199.02        277     703     83.6415     38.091 -106.126
3936            2 -1.224430e-03 -0.003821  0.010382   2919.190000  -3335.440000  2198.46        280     703     80.4221     42.521 -161.050
3942            2 -3.698440e-03 -0.003507  0.002596  -3401.130000  -6036.390000  2196.23        281     703     72.6688     34.385 -113.641
4000            2 -2.409450e-02  0.087488  0.073692    310.420000  -1360.980000  2199.85        285     703    791.8500     53.825  107.237
4064            2 -3.657000e-02  0.167755  0.190050  -2880.690000   3032.380000  2198.63        301     703    242.9990     25.476   53.901
4130            2 -1.036330e-02 -0.011967  0.023105    -80.362900  -2069.450000  2199.66        307     703    161.8900     24.338 -143.663
4189            2 -1.906440e-03  0.004444  0.025718     91.069800   -866.344000  2199.94        311     703    159.7680     24.878   71.447
4197            2  2.096860e-02  0.060960  0.114087     84.875300   -837.614000  2199.94        311     703    159.7680     24.878   71.447
4216            2  2.364680e-01  0.337370  0.605287  -1319.380000  -3953.740000  2198.64        312     703    627.2470     44.450   65.365
4250            2  5.357700e-03  0.012475  0.014909   -888.232000  -1543.680000  2199.75        312     703    627.2470     44.450   65.365
4310            2 -1.489540e-03  0.000414  0.001594   -308.884000   1144.390000  2199.89        317     703    780.0220     38.816 -156.894
4312            2 -4.500830e-03 -0.002425  0.007745   -308.474000   1144.140000  2199.89        317     703    780.0220     38.816 -156.894
4344            2 -3.060200e-03 -0.003741  0.002046  -4182.970000    206.357000  2198.62        317     703    780.0220     38.816 -156.894
4395            2  1.729830e-02  0.033074  0.149840   1499.610000  -1443.710000  2199.66        327     703    106.5680     26.793  119.109
4472            2  6.575120e-03  0.002800  0.010673   -578.427000   -418.054000  2199.96        342     703    217.2290     61.667   25.831
4493            2  4.023820e-03 -0.007984  0.013823   7629.950000  -4454.010000  2193.88        346     703    194.8720     40.511 -174.597
4583            2 -6.891680e-02  0.112870  0.182836  -1544.480000  -1486.350000  2199.64        367     703    144.2820     28.711  -54.571
4591            2  3.222400e-03 -0.020886  0.020836   -491.561000  -3043.170000  2199.25        367     703    144.2820     28.711  -54.571
4615            2  1.454250e-02 -0.049497  0.072533   -557.263000  -3033.520000  2199.25        367     703    144.2820     28.711  -54.571
4639            2  6.367420e-02 -0.114880  0.152196   -557.440000  -3097.800000  2199.22        367     703    144.2820     28.711  -54.571
4715            2 -1.779560e-03 -0.004097  0.008030  -1149.910000   -728.028000  2199.85        376     703    158.2240     21.554 -157.836
4720            2 -1.325460e-02  0.000715  0.040448  -1156.970000   -711.341000  2199.86        376     703    158.2240     21.554 -157.836
4747            2 -8.894430e-03 -0.014878  0.020733    194.019000  -4769.780000  2198.21        381     703    219.1960     61.160 -102.416
4763            2  2.906780e-03 -0.005923  0.010074    286.473000  -4528.060000  2198.39        381     703    219.1960     61.160 -102.416
4817            2  1.810430e-01  0.015824  0.359423    168.787000    402.367000  2199.99        387     703    236.3830     11.501    3.133
4826            2  6.867200e-02 -0.011843  0.127625   2218.230000  -1078.290000  2199.52        387     703    236.3830     11.501    3.133
4845            2 -1.826200e-03  0.006759  0.034587   -359.306000  -2341.150000  2199.56        390     703    115.5890     28.693  116.676
4927            2 -2.519890e-02 -0.033794  0.052856   -151.760000  -1720.500000  2199.77        396     703    217.6100     29.998  -76.982
4971            2 -1.271150e-02  0.021858  0.018545  -1523.980000  -4447.590000  2198.27        402     703    120.2070     52.860  116.284
4980            2 -1.951630e-02  0.028414  0.036586  -1493.540000  -4508.970000  2198.23        402     703    120.2070     52.860  116.284
5053            2  6.513930e-04 -0.002915  0.004920   1107.900000   -483.007000  2199.89        422     703    591.7380     45.008 -133.330
5085            2  6.876780e-02 -0.006238  0.039196   1995.880000  -1916.750000  2199.40        423     703    102.9530     38.304  -45.378
5095            2  1.498550e-04 -0.002875  0.002652   1779.570000  -2317.710000  2199.33        423     703    102.9530     38.304  -45.378
5103            2  1.940890e-01 -0.256954  0.171957   1765.380000  -2303.850000  2199.34        423     703    102.9530     38.304  -45.378
5123            2 -2.486710e-04 -0.005689  0.011259    105.457000   -911.116000  2199.93        427     703    318.1010     22.573  -99.474
5152            2  5.710930e-03 -0.010630  0.026592   -340.397000   -264.298000  2199.99        427     703    318.1010     22.573  -99.474
5161            2 -3.550970e-02 -0.115290  0.297272   -364.010000   -270.882000  2199.98        427     703    318.1010     22.573  -99.474
