Tabla para CorsikaId 2:
      CorsikaId        px        py        pz            x            y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
4470          2  0.005545 -0.003627  0.006594  -2758.98000   1918.27000  2199.11        255    2412    4798.080     55.862  -39.458
4499          2 -0.000914 -0.001109  0.002923    632.87500  -1145.24000  2199.87        255    2412    4798.080     55.862  -39.458
4511          2  0.085516 -0.064799  0.064470    727.60600  -1221.91000  2199.84        255    2412    4798.080     55.862  -39.458
4523          2  0.314062 -0.254598  0.249569    738.70700  -1229.76000  2199.84        255    2412    4798.080     55.862  -39.458
4536          2  0.009461 -0.015600  0.017285    710.79500  -1236.76000  2199.84        255    2412    4798.080     55.862  -39.458
4549          2  0.007370 -0.007599  0.009475    739.15400  -1230.31000  2199.84        255    2412    4798.080     55.862  -39.458
4553          2  0.017535 -0.003697  0.009529    745.47000  -1226.69000  2199.84        255    2412    4798.080     55.862  -39.458
4736          2  0.010694 -0.002980  0.020073  -4295.99000   3438.72000  2197.62        255    2412    4798.080     55.862  -39.458
4755          2  0.022270 -0.013844  0.027281   1755.79000   -678.07100  2199.72        255    2412    4798.080     55.862  -39.458
4855          2  0.000495 -0.000212  0.004058   1200.67000  -3011.08000  2199.18        260    2412     521.509     16.194   53.139
4863          2  0.038179  0.054473  0.040899   -643.52000   2753.07000  2199.37        260    2412     521.509     16.194   53.139
4897          2  0.008007  0.001895  0.014980    255.33700   -247.36400  2199.99        265    2412    1944.500     25.659   28.197
4921          2  0.005848  0.004356  0.019048    155.46000   -336.55600  2199.99        265    2412    1944.500     25.659   28.197
4954          2  0.007057  0.005420  0.019392      2.79053   -497.31300  2199.98        265    2412    1944.500     25.659   28.197
5005          2  0.014854 -0.007162  0.030120   -406.05300   -866.75900  2199.93        265    2412    1944.500     25.659   28.197
5018          2  0.001448  0.006411  0.039016   -684.78900    832.49400  2199.91        265    2412    1944.500     25.659   28.197
5033          2  0.007770 -0.004146  0.026432  -2103.71000   -792.09800  2199.60        265    2412    1944.500     25.659   28.197
5056          2 -0.000129  0.006555  0.014496   -875.31000   -389.40200  2199.93        265    2412    1944.500     25.659   28.197
5068          2 -0.000334  0.004519  0.007948   -882.66800   -398.29900  2199.93        265    2412    1944.500     25.659   28.197
5115          2  0.005364  0.003724  0.003470  -1115.21000   -189.59900  2199.90        265    2412    1944.500     25.659   28.197
5167          2  0.012238  0.004297  0.021866    155.41100   -124.47400  2200.00        265    2412    1944.500     25.659   28.197
5227          2  0.003320  0.002776  0.012322   -197.07400     -5.72690  2200.00        265    2412    1944.500     25.659   28.197
5278          2  0.054160 -0.111303  0.046248   6736.60000  -6487.01000  2193.14          2    1206    1051.430     75.681  -56.477
5356          2 -0.014714  0.006503  0.006138  -3943.74000   7519.10000  2194.34          7    1608    2809.800     72.953  134.006
5361          2 -0.002992  0.002915  0.002014  -3910.45000   7534.48000  2194.35          7    1608    2809.800     72.953  134.006
5480          2 -0.087570 -0.087398  0.033540  -5609.51000  -7366.91000  2193.27         16    2412    2181.730     73.780 -138.683
5503          2 -0.339691 -0.297648  0.129562  -5617.13000  -7366.00000  2193.27         16    2412    2181.730     73.780 -138.683
5583          2 -0.027464 -0.024964  0.011751   -413.38300  -1588.44000  2199.79         16    2412    2181.730     73.780 -138.683
5609          2  0.113813  0.770478  0.289564  -1042.99000 -15942.70000  2179.98         17    2412    2767.420     72.340   84.605

