Tabla para CorsikaId 14:
        CorsikaId         px         py         pz             x            y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
14447          14  -0.118601  -0.063129   2.053830    -29.032500   -576.10300  2199.97       1154    1206  1121.81000     17.840  -90.635
14502          14  -0.732956  -0.881353   4.426680  -1005.050000   -207.34000  2199.92       1160    1206   375.38300     13.886  -94.449
14624          14  -0.278307   0.136186   1.518710    -99.251400  -2204.80000  2199.62       1186    1206   262.02100     21.254  121.186
14681          14   0.144096  -0.208021   0.337440  -1106.770000  -3897.92000  2198.71       1187    1206   104.59100     31.290   21.099
14683          14  -0.132550  -0.097380   0.497785  -1426.600000  -3799.93000  2198.71       1187    1206   104.59100     31.290   21.099
14884          14  -5.695990   8.299620  25.694000    -38.982800   -737.08200  2199.96       1200    1206   540.47000     19.880  121.681
14980          14  -0.730389   0.830589   2.639300    208.450000  -4215.96000  2198.60       1215    1206   159.24300     35.785  109.775
15091          14   0.684679   0.245628   1.281420  -2903.310000   1524.35000  2199.16       1228    1206   433.71600     24.805  -18.870
15092          14   0.519902  -0.735590   1.903590  -3266.860000    830.65600  2199.11       1228    1206   433.71600     24.805  -18.870
15215          14  -0.022489   0.221512   0.237057   -918.759000   -296.36400  2199.93       1230    1206   339.63300     28.499   76.471
15219          14  -0.170589  -0.203637   0.717793   1494.310000  -3474.38000  2198.88       1232    1206   176.39100     18.518 -124.664
15237          14  -0.105513  -0.022145   0.334044  -4498.110000    313.84200  2198.41       1235    1206   120.69100     31.020  -81.643
15243          14  -0.186432   0.090188   0.497464    466.982000  -2627.99000  2199.44       1237    1206    60.91460     17.677  -81.290
15251          14  -0.313983  -0.235907   0.682690    411.822000  -2938.81000  2199.31       1237    1206    60.91460     17.677  -81.290
15318          14  -0.492763  -1.523530   1.556190   -836.035000  -7477.30000  2195.56       1260    1206    93.06380     42.386 -122.736
15585          14   0.773402  -0.037099   0.873180    718.242000   -708.64700  2199.92       1280    1206   101.30200     44.542  -26.983
15586          14  -0.318770  -0.623517   0.593893  -3152.240000  -3586.43000  2198.21       1281    1206   145.51100     29.637  -82.346
15660          14   2.728920   2.196010   5.738010   -825.503000  -1518.28000  2199.77       1285    1206   289.40300     35.613   42.952
15673          14  -0.244227  -0.019237   0.439363  -5039.540000 -16107.70000  2177.65       1287    1206    37.34150     30.509  148.099
15674          14  -0.617999  -0.271459   0.388539  -5102.720000 -16156.70000  2177.48       1287    1206    37.34150     30.509  148.099
15728          14  -5.650860   1.229290   5.525310   -868.245000  -2646.52000  2199.39       1306    1206   432.97700     46.826  160.872
15820          14   0.177919  -0.181864   0.915502    979.302000  -3280.64000  2199.08       1323    1206   104.75200      7.371  -91.906
15835          14   0.312288  -0.230817   0.480707   3905.800000  -5449.25000  2196.47       1327    1206   142.23500     21.908   21.895
15894          14  -0.085642  -0.035300   0.512672  -1097.950000    669.29100  2199.87       1342    1206   552.65100     20.017  -95.099
16035          14   0.316406  -1.229370   2.480370    509.893000   -985.96000  2199.90       1342    1206   552.65100     20.017  -95.099
16742          14   0.008478  -0.269727   0.530831    283.876000  -3083.13000  2199.25       1354    1206   113.56600     11.338  -37.169
16765          14   0.001142  -0.060593   0.363500  -3211.860000  -4084.91000  2197.88       1356    1206    57.04620      6.066   24.740
16920          14  -0.071421  -0.073561   0.464979    -36.640300   -507.52900  2199.98       1372    1206   195.51700      9.661 -102.471
17093          14   0.303594  -0.092286   0.528303   -621.767000  -6130.81000  2197.02       1393    1206    50.59450     38.453   -4.896
17816          14  -2.175240  -0.847891   5.779020     58.257100   -821.74000  2199.95       1405    1206  1919.47000     17.083  156.596
17818          14   0.175180   0.339227   0.440714    909.465000    167.21200  2199.93       1405    1206  1919.47000     17.083  156.596
17993          14  -0.016492   0.089833   0.372774    509.820000    613.27600  2199.95       1405    1206  1919.47000     17.083  156.596
18058          14  -0.129828  -0.075369   0.296283   2342.520000 -11815.80000  2188.62       1411    1206    45.36030     29.508  147.891
18158          14  -0.994040   0.585346   0.951308   -351.312000   -104.69200  2199.99       1417    1206   907.10000     23.411  127.868
18165          14   0.182645   0.108476   0.683861     84.974200   -255.88600  2199.99       1417    1206   907.10000     23.411  127.868
18706          14  -0.155104  -0.333529   1.392120   -723.426000   -847.15900  2199.90       1427    1206  1216.63000     19.081  -88.663
18751          14   0.152855   0.084918   0.357802   -600.789000  -1344.10000  2199.83       1433    1206   168.97600     19.384   -8.651
18795          14   0.275468  -0.118223   0.494233     21.671800  -1008.96000  2199.92       1439    1206   237.46400     34.387  -35.970
19041          14  -0.127079  -0.058423   0.669334   5320.640000 -18465.10000  2171.03       1444    1206    22.50870     32.708  139.659
19220          14   0.103404  -0.018024   1.262030   -472.505000   -821.52100  2199.93       1455    1206  1189.61000      8.794    9.220
19569          14  -0.037526   0.135166   0.577227   2808.380000 -11771.50000  2188.51       1473    1206    76.71090     37.760  120.648
19624          14  -0.136757   0.530654   0.529663   1109.920000   1274.59000  2199.78       1479    1206   416.35300     35.778  179.046
19626          14  -0.641197  -0.022485   0.975233    754.723000    220.31700  2199.95       1479    1206   416.35300     35.778  179.046
19676          14  -0.158724  -0.108707   0.321221   4350.410000  -3822.65000  2197.37       1488    1206   447.10300     60.562  177.113
19730          14   0.508057   0.222520   0.262371   4265.060000  -2890.68000  2197.92       1501    1206   625.39100     41.674   46.936
19731          14   0.554945   0.099844   0.327581   4247.730000  -2929.34000  2197.91       1501    1206   625.39100     41.674   46.936
19764          14  -0.230027   0.037582   0.251076   -339.082000  -5100.06000  2197.95       1503    1206    75.01360     13.185 -172.329
19765          14  -0.306110  -0.053523   0.341968   -336.572000  -5136.27000  2197.92       1503    1206    75.01360     13.185 -172.329
19767          14  -0.589892  -0.028241   1.348660   -105.491000  -5086.22000  2197.97       1503    1206    75.01360     13.185 -172.329
19799          14  -0.029465  -0.125286   0.378194    960.370000  -7139.24000  2195.93       1505    1206    58.99770     23.154 -106.386
19854          14  -0.558501  -0.251464   1.056470    914.691000 -11961.20000  2188.71       1519    1206    54.35340     45.198 -177.860
20105          14  -0.030925   0.267655   0.615093  -1095.720000  -1080.55000  2199.81       1525    1206   219.83200     17.678   63.766
20138          14  -0.303427  -1.113330   1.360680    943.701000  -2970.72000  2199.24       1530    1206   210.02000     22.008  -99.948
20146          14   0.111741  -0.411785   1.149060   -537.230000  -3138.25000  2199.20       1533    1206   114.99500     28.962  -68.290
20425          14   0.012819  -0.032661   0.903205    696.826000  -2868.65000  2199.32       1558    1206    85.45360      6.833 -108.252
20652          14   0.193453   0.219050   1.049280    -40.146000  -1060.26000  2199.91       1585    1206   426.60800     12.520  112.364
20674          14   0.225263  -0.389385   1.878900    868.045000  -2443.73000  2199.47       1585    1206   426.60800     12.520  112.364
20716          14   0.144108  -0.139299   0.491036    969.124000  -1817.16000  2199.67       1585    1206   426.60800     12.520  112.364
20752          14   0.208538  -0.075147   0.273765    687.084000   -806.94300  2199.91       1585    1206   426.60800     12.520  112.364
20755          14  -0.001069  -0.356955   3.057730    586.846000   -970.57100  2199.90       1585    1206   426.60800     12.520  112.364
20764          14  -0.040892   0.025974   0.376539    -14.745400   -662.69900  2199.97       1585    1206   426.60800     12.520  112.364
20772          14  -0.053468   0.228427   0.717859    140.765000   -484.19800  2199.98       1585    1206   426.60800     12.520  112.364
20789          14   0.653517   0.312751   0.655761    104.873000   2169.39000  2199.63       1585    1206   426.60800     12.520  112.364
20832          14   0.180828  -0.118703   0.453534   1132.700000  -2216.11000  2199.51       1587    1206   122.85500      6.477 -127.487
20833          14   0.144204   0.128065   0.646541    713.911000  -1892.48000  2199.68       1587    1206   122.85500      6.477 -127.487
21625          14  -0.295954  -0.233247   0.709169  -1561.780000   -246.44100  2199.80       1598    1206   970.17600     22.655 -105.835
21834          14  -1.806440   0.296202   6.229750    454.950000  -1486.43000  2199.81       1620    1206   394.11000     27.916  161.815
21998          14  -0.179498  -0.138483   0.922108  -1110.630000  -2401.76000  2199.45       1633    1206   113.51000      6.674   36.744
22069          14   0.022497   0.183271   0.563180   -670.166000  -1345.05000  2199.82       1641    1206   266.80300     14.589   51.636
22131          14  -0.216382   0.251004   0.650478   -370.698000  -8881.22000  2193.80       1647    1206    43.54110     14.077  108.983
22150          14   0.237288  -0.114733   0.337219   3333.810000   1061.84000  2199.04       1649    1206   536.74800      8.867  -85.614
22243          14  -0.407414   0.202002   0.516256    164.377000  -4425.51000  2198.46       1651    1206    86.50830      6.409  -94.460
22429          14  -0.172172  -0.145213   0.361597   2924.470000  -1672.98000  2199.11       1683    1206   125.42700     36.732 -142.513
22544          14  -0.416033   0.236024   0.743837  -3223.860000  -1733.67000  2198.95       1699    1206   152.77500     35.789  126.981
22976          14  -0.007531  -0.108622   0.482939    273.575000  -3096.25000  2199.24       1745    1206   185.83200     25.180  -76.158
23023          14   0.158565   0.120579   0.369376  -4783.370000   1411.83000  2198.05       1751    1206   201.62100     34.513   16.810
23134          14  -0.015778   0.151640   0.325529   -217.107000  -1372.27000  2199.85       1755    1206   426.99100     16.861    4.879
23205          14   0.913489   0.072605   3.662400  -1326.580000   -498.17100  2199.84       1755    1206   426.99100     16.861    4.879
23285          14  -0.307285   0.063387   2.568330     69.864800  -4342.31000  2198.52       1766    1206    70.38120     11.832 -157.065
23395          14   0.793772   1.117300   1.826880   5192.930000   2624.00000  2197.34       1781    1206   469.85000     17.450  149.962
23449          14  -0.170699   0.003915   0.517132  -1607.790000  -1669.59000  2199.58       1781    1206   469.85000     17.450  149.962
23450          14  -2.464460   0.784406   4.977610  -1694.410000  -1599.48000  2199.57       1781    1206   469.85000     17.450  149.962
23451          14   0.023649   0.332154   0.576738   2433.760000   2666.76000  2198.98       1781    1206   469.85000     17.450  149.962
23452          14  -0.004831   0.237106   0.369815   2426.950000   2675.08000  2198.98       1781    1206   469.85000     17.450  149.962
23503          14  -0.855660  -0.558176   3.153540     37.594600  -1195.43000  2199.89       1781    1206   469.85000     17.450  149.962
23681          14   0.076580   0.014914   0.332075   1573.220000  -7649.65000  2195.22       1784    1206   442.09200     40.862   90.288
23689          14  -0.092074   0.745891   0.692076  -1095.030000    517.95800  2199.88       1784    1206   442.09200     40.862   90.288
23820          14  -0.002825   0.144252   0.408814 -12684.000000  -3842.19000  2186.22       1807    1206    52.58370     50.240    3.133
23830          14   0.431733   0.160315   0.370716   -744.847000  -4708.50000  2198.22       1810    1206   102.59800     34.354   52.288
23951          14  -1.083250   0.447922   1.751950  -2141.600000   -499.21900  2199.62       1830    1206   257.35800      6.993  157.461
23997          14  -0.177113  -0.014036   1.598890   -198.666000  -1531.76000  2199.81       1830    1206   257.35800      6.993  157.461
24113          14  -0.163592   0.143261   0.438889   1508.180000  -6273.04000  2196.73       1841    1206   191.52300     37.338  119.361
24121          14  -0.049307   0.564635   0.458667   1167.840000  -2590.68000  2199.37       1841    1206   191.52300     37.338  119.361
24515          14   0.250861   0.160131   0.594650    -85.284000    547.74800  2199.98       1869    1206  1096.99000     32.648    1.591
24867          14   0.112235  -0.665623   1.325610  -1193.280000   -814.41100  2199.84       1873    1206   322.87400     32.490  -59.467
24924          14  -0.525119  -1.514440   2.058970   2870.690000 -11838.20000  2188.36       1885    1206    73.38480     41.773 -139.870
24963          14  -0.232237   0.221285   0.833093   -502.101000   -687.74800  2199.94       1890    1206   141.93100     17.072 -149.152
25039          14  -0.024730   0.043040   0.915104    815.779000  -4458.96000  2198.39       1894    1206    89.41980     19.544  164.769
25110          14  -0.494406   0.015125   0.981306     79.974400    133.96800  2200.00       1903    1206  2172.68000     38.760 -148.115
25226          14  -4.324860  -2.530860   5.736610   -170.219000   -316.35300  2199.99       1903    1206  2172.68000     38.760 -148.115
25518          14  -0.359217   0.803104   0.789298    806.085000    846.50400  2199.89       1903    1206  2172.68000     38.760 -148.115
25522          14  -1.157650  -0.432951   1.887500    733.518000    272.13200  2199.95       1903    1206  2172.68000     38.760 -148.115
25561          14  -0.270118   0.102420   0.451543   -352.388000   -118.31100  2199.99       1903    1206  2172.68000     38.760 -148.115
25855          14   0.300108  -0.372061   0.919740   7337.720000   -628.29000  2195.75       1916    1206   382.23700     29.508 -145.676
25946          14  -0.157158   0.086697   0.587306   4247.140000 -18193.40000  2172.62       1921    1206   171.37500     55.368  110.728
25978          14  -0.301824   0.023750   0.380872   -801.460000   -959.59500  2199.88       1923    1206   186.22400      9.141  -91.236
25991          14   0.539752   1.085050   2.699850   -186.104000  -1836.88000  2199.73       1925    1206   129.49000     19.540   54.433
25992          14   0.305281   0.192613   0.779481    563.780000  -3156.81000  2199.19       1925    1206   129.49000     19.540   54.433
25993          14   0.134582   0.006458   0.334876    662.088000  -3447.16000  2199.03       1925    1206   129.49000     19.540   54.433
26001          14   0.201560  -0.205428   0.369177   -695.862000  -5994.60000  2197.14       1929    1206   122.85100     20.970   86.945
26040          14   0.338664   0.304697   0.403380   1575.220000   -115.59500  2199.80       1936    1206   192.32600     27.234   35.292
26141          14   0.616393   0.199839   1.652870  -1073.750000  -1708.61000  2199.68       1936    1206   192.32600     27.234   35.292
26335          14  -1.072920   0.905750   1.743240   2405.970000  -2583.12000  2199.02       1945    1206   292.37700     45.561  153.376
26341          14  -0.100561   0.137091   0.302753   1524.830000  -2522.91000  2199.32       1945    1206   292.37700     45.561  153.376
26343          14  -0.473552   0.270862   0.414866   1502.300000  -2517.34000  2199.33       1945    1206   292.37700     45.561  153.376
26392          14   0.314329   0.005039   1.673060   -507.776000  -3772.64000  2198.86       1957    1206    75.96850     16.618    8.105
26836          14   0.122090   0.913380   0.821192    941.779000    560.68100  2199.91       1958    1206  3440.55000     52.958   69.016
