Tabla para CorsikaId 5:
        CorsikaId         px         py          pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
1492            5  -0.583707  -0.593560    2.103280     -9.214650  -1551.430000  2199.81        112     703    142.4600     21.217 -138.857
1505            5   0.536976  -0.467421    1.043010  -1780.540000   -581.020000  2199.72        114     703    142.8510     34.312  -27.626
1513            5   0.322251  -0.124881    0.934717  -2020.770000   -571.600000  2199.65        114     703    142.8510     34.312  -27.626
1558            5  -0.044283  -0.059679    1.226330   3681.850000    -33.505100  2198.94        121     703    229.0110     19.344 -172.818
1599            5  -0.928537  -0.163360    2.403010   -293.013000   1797.900000  2199.74        121     703    229.0110     19.344 -172.818
1607            5  -0.769922  -0.306146    0.966198   -361.871000  -3353.750000  2199.11        126     703    178.7360     39.076 -178.155
1608            5  -0.256616  -0.237058    0.688199   3530.580000  -3440.920000  2198.09        126     703    178.7360     39.076 -178.155
1649            5  -0.832239   1.398550    1.121740   2821.420000  -6576.040000  2195.98        128     703    257.6210     60.918  120.209
1676            5  -0.616806   1.012590    0.748733   1568.350000  -7750.500000  2195.09        128     703    257.6210     60.918  120.209
1715            5  -3.046610  -0.762010    5.510730   -619.610000  -2123.910000  2199.62        129     703    680.3710     26.587 -179.027
1717            5  -0.943949  -0.131798    2.197470    821.636000   -361.872000  2199.94        129     703    680.3710     26.587 -179.027
1727            5  -0.690736  -0.301506    1.349380   -743.384000  -3086.970000  2199.21        129     703    680.3710     26.587 -179.027
1782            5  -2.399160  -0.590912    4.361860   -427.096000  -1321.480000  2199.85        129     703    680.3710     26.587 -179.027
1783            5  -0.308203  -0.218755    0.737450    524.817000  -1667.090000  2199.76        129     703    680.3710     26.587 -179.027
1810            5  -1.175410  -0.573367    1.649140   -290.247000  -1765.480000  2199.75        129     703    680.3710     26.587 -179.027
1811            5  -0.024175  -0.015402    0.202740    218.789000  -1453.620000  2199.83        129     703    680.3710     26.587 -179.027
1868            5  -1.216390   0.126338    2.621950    288.901000    430.617000  2199.98        129     703    680.3710     26.587 -179.027
1872            5  -0.445716  -0.394266    1.240410   1579.690000  -2949.090000  2199.12        129     703    680.3710     26.587 -179.027
1903            5  -0.199433  -1.151970    0.861365     -1.542200  -4708.000000  2198.26        131     703    163.5210     47.911  -98.854
1905            5  -1.479840   0.157525    4.929890   -595.254000  -1146.060000  2199.87        133     703    101.4720     15.764  172.200
1920            5  -0.032052  -0.001234    0.124972   -146.564000  -1878.050000  2199.72        133     703    101.4720     15.764  172.200
1940            5   0.710816   2.944140    2.868790    469.913000  -2412.690000  2199.53        134     703    193.3950     49.137   83.462
1965            5  -2.427850  -0.424139    1.775040   8439.260000   2944.670000  2193.73        140     703    252.5480     59.199 -169.618
1975            5  -0.153021  -0.067708    0.488699    413.253000  -1338.830000  2199.85        146     703     36.7339     21.390 -116.581
1977            5  -5.863710   1.022070    3.096990    483.141000  -2506.070000  2199.49        147     703    260.4080     63.069  168.130
2102            5   0.624895  -1.119240    3.414120    801.288000    791.302000  2199.90        153     703    240.0860     24.773  -71.278
2103            5  -0.033186  -0.642942    0.900922   -847.207000  -2746.530000  2199.35        153     703    240.0860     24.773  -71.278
2169            5   1.217210  -3.828460    9.117930   -158.770000   -183.163000  2200.00        153     703    240.0860     24.773  -71.278
2173            5  -0.013086  -0.317744    0.278502    196.656000 -12158.800000  2188.40        156     703    696.7910     35.693 -117.474
2174            5  -0.412171  -0.871398    1.306340     -5.249450   -630.622000  2199.97        156     703    696.7910     35.693 -117.474
2175            5  -0.941309  -2.077380    3.333470    454.455000   -307.507000  2199.98        156     703    696.7910     35.693 -117.474
2207            5  -0.300244  -1.249210    2.125730   3539.150000   2298.190000  2198.60        156     703    696.7910     35.693 -117.474
2208            5  -0.815416  -1.369190    1.779830  -2456.630000  -2028.960000  2199.20        156     703    696.7910     35.693 -117.474
2209            5  -0.875580  -1.564680    2.414910   -781.168000   -303.648000  2199.94        156     703    696.7910     35.693 -117.474
2210            5  -1.807490  -3.684610    5.001060  -1124.360000  -2458.350000  2199.43        156     703    696.7910     35.693 -117.474
2262            5  -0.652702  -1.630120    2.602380    591.619000  -2575.350000  2199.45        159     703    108.2540     32.012 -116.890
2282            5  -1.211090  -2.457290    3.637930  -1172.840000  -1930.820000  2199.60        162     703    164.6700     34.954 -113.641
2283            5  -0.152804  -0.526258    0.506835    437.940000  -2723.090000  2199.40        162     703    164.6700     34.954 -113.641
2292            5  -0.648441  -1.442140    2.033010   -602.673000  -2150.170000  2199.61        162     703    164.6700     34.954 -113.641
2330            5   0.486912  -0.028334    1.387290   -206.856000   2820.180000  2199.37        171     703    131.4350     22.737  -30.201
2365            5  -0.113016  -0.219499    0.622657  -2160.810000  -1159.080000  2199.53        174     703     75.9348     24.121  -84.093
2386            5  -0.087342   0.874550    0.816973  -6370.190000 -15875.500000  2177.04        176     703    124.8760     59.420   88.332
2397            5  -0.299501   2.087160    2.162950    181.254000   1157.390000  2199.89        180     703    117.7480     31.476  109.956
2408            5   0.067889   0.095409    0.244329   2131.430000  -2861.420000  2199.00        180     703    117.7480     31.476  109.956
2410            5  -0.141244   0.213957    0.365148  -3255.930000    244.995000  2199.16        180     703    117.7480     31.476  109.956
2412            5  -0.895522   1.142800    2.231180  -1229.930000  -2138.140000  2199.52        180     703    117.7480     31.476  109.956
2419            5   0.591254   0.270287    1.282550  -1776.270000  -1759.570000  2199.51        182     703    107.9110     34.418   21.264
2425            5  -4.382020 -12.667600    4.699110  -1054.540000  -6078.060000  2197.01        184     703    519.3750     69.004 -109.517
2429            5  -2.368450  -7.772030    2.371690  -2704.010000 -12958.000000  2186.25        184     703    519.3750     69.004 -109.517
2438            5  -1.094290  -4.169470    1.215280   -463.589000 -10963.500000  2190.55        184     703    519.3750     69.004 -109.517
2451            5   0.593646  -0.273523    2.287810     -6.758620  -2036.550000  2199.67        188     703    119.5050     14.847    1.683
