Tabla para CorsikaId 6:
        CorsikaId         px         py         pz             x             y        z  shower_id  prm_id  prm_energy  prm_theta  prm_phi
2868            6  -5.927470   3.376300  18.921100    190.328000   -121.700000  2200.00        236     703    653.2990     19.655  153.141
2870            6  -1.793820   1.115840   5.237310   -357.417000    328.595000  2199.98        236     703    653.2990     19.655  153.141
2882            6  -2.123750   0.808826   6.782200    -27.790400   -707.981000  2199.96        236     703    653.2990     19.655  153.141
2899            6  -1.282670   0.797060   3.825990   -121.134000     21.986500  2200.00        236     703    653.2990     19.655  153.141
2900            6  -0.267543  -0.014626   0.943829     -5.058940  -1072.990000  2199.91        236     703    653.2990     19.655  153.141
2903            6  -0.047550   0.375502   0.725810    332.018000  -1039.760000  2199.91        236     703    653.2990     19.655  153.141
2907            6  -0.940933   0.548201   2.328160   -534.783000    297.188000  2199.97        236     703    653.2990     19.655  153.141
2913            6  -0.588617   0.601224   2.030470    281.068000    418.529000  2199.98        236     703    653.2990     19.655  153.141
2914            6  -0.549492   0.555408   2.717810    670.288000    -65.083800  2199.96        236     703    653.2990     19.655  153.141
2921            6  -1.283620   0.724655   4.137010    322.319000   -212.971000  2199.99        236     703    653.2990     19.655  153.141
2922            6  -0.556111   0.572856   1.149460  -2036.260000   4144.340000  2198.33        236     703    653.2990     19.655  153.141
2931            6  -3.924890   3.037180  10.964900   -572.703000   1215.710000  2199.86        236     703    653.2990     19.655  153.141
2944            6  -1.856320   0.970701   5.984200    411.423000   -495.671000  2199.97        236     703    653.2990     19.655  153.141
2945            6  -0.473216   0.340409   1.807270    185.419000   -431.054000  2199.98        236     703    653.2990     19.655  153.141
2946            6  -0.491889   0.241380   1.408170   -376.250000   -413.338000  2199.98        236     703    653.2990     19.655  153.141
2951            6  -4.295250   2.008220  13.361200    -47.278700   -399.944000  2199.99        236     703    653.2990     19.655  153.141
2960            6  -0.335824   3.260740   2.412420   -161.594000   -582.252000  2199.97        239     703   1764.0100     52.949   94.949
2961            6   0.025473   1.969870   1.360800    406.245000   -251.549000  2199.98        239     703   1764.0100     52.949   94.949
2972            6  -0.111527   0.955355   0.389624  -2346.530000   9477.000000  2192.52        239     703   1764.0100     52.949   94.949
2973            6  -0.477782   4.206420   3.381460   -437.728000  -1473.920000  2199.81        239     703   1764.0100     52.949   94.949
2974            6  -0.048188   1.076160   0.734108   1550.370000    214.911000  2199.81        239     703   1764.0100     52.949   94.949
2976            6  -0.014545   1.821260   1.164560   1037.900000   1050.710000  2199.83        239     703   1764.0100     52.949   94.949
2978            6   0.190585   7.931580   6.357820   2270.630000  -1865.930000  2199.32        239     703   1764.0100     52.949   94.949
2979            6  -0.019254   1.153010   0.804269   1271.070000  -1353.130000  2199.73        239     703   1764.0100     52.949   94.949
2981            6  -0.050846   0.288907   0.240349  -1388.020000  -1257.440000  2199.72        239     703   1764.0100     52.949   94.949
2982            6  -0.692778   6.930200   5.376580   -377.749000  -1198.400000  2199.88        239     703   1764.0100     52.949   94.949
3036            6  -0.093943   3.137130   2.231330   1031.420000   -305.260000  2199.91        239     703   1764.0100     52.949   94.949
3038            6  -0.480646   4.049190   2.311850  -1273.450000   3712.430000  2198.79        239     703   1764.0100     52.949   94.949
3041            6   0.016268   1.176950   0.819663   1017.330000   -592.859000  2199.89        239     703   1764.0100     52.949   94.949
3043            6  -0.188178   2.372090   1.753330   -209.461000    178.996000  2199.99        239     703   1764.0100     52.949   94.949
3049            6  -0.431086   3.658310   2.763620   -482.711000   -640.047000  2199.95        239     703   1764.0100     52.949   94.949
3051            6  -0.369674   5.387930   3.839240    255.969000    220.567000  2199.99        239     703   1764.0100     52.949   94.949
3055            6   0.025051   0.710735   0.444249   2102.220000   2467.160000  2199.18        239     703   1764.0100     52.949   94.949
3056            6  -0.473038   2.639570   1.871190  -1824.110000      6.764820  2199.74        239     703   1764.0100     52.949   94.949
3065            6  -2.369490   5.225240   6.832810   -793.481000     37.134600  2199.95        241     703    537.4520     37.762  113.101
3099            6  -1.333830   3.187990   4.603630    360.057000  -1150.710000  2199.89        241     703    537.4520     37.762  113.101
